"cellID","avg_intensity_dapi","nuclear_area","nuclear_perimeter","major_axis","minor_axis","axes_ratio","circularity","eccentricity","solidity","x_pos","y_pos","angle","imageID","avg_intensity_core_dapi","avg_intensity_internal_ring_dapi","avg_intensity_external_ring_dapi","total_intensity_core_dapi","total_intensity_internal_ring_dapi","total_intensity_external_ring_dapi","total_intensity_dapi","avg_intensity_beta3","total_intensity_beta3","avg_intensity_rfp","total_intensity_rfp","avg_intensity_ngn2","total_intensity_ngn2","dna_peaks","dna_dots","dna_dots_size_median","spatial_entropy","beta3_group","rfp_group","ngn2_group","experiment","path2ong"
62,1965,112,40,14,10.2,0.73,0.879,0.683,0.977,510,1178,1.192739901,"Snap-469",2656,1582,378,2783682,1248053,350952,4800451,1219,2647924,15649,34005564,1930,4193181,7,7,2.009631,3.72,2,5,2,"Day5","test"
24,2368,97,38,13.6,9.1,0.667,0.84,0.745,0.971,815,139,0.605777409,"Snap-470",3542,1689,616,2861801,1280566,556823,5015800,1191,2244512,11895,22410436,920,1732571,5,5,1.339754,3.635,2,4,1,"Day5","test"
75,2995,81,33,11.2,9.3,0.825,0.918,0.566,0.979,1522,440,-0.094289874,"Snap-470",4853,1786,605,3207757,1157344,469584,5316659,1806,2851876,13961,22043835,2934,4633127,4,0,0,3.552,3,5,3,"Day5","test"
76,2446,91,36,12,9.7,0.813,0.901,0.582,0.976,138,459,0.194916878,"Snap-470",3292,2083,448,2521524,1474519,376626,4870837,1696,3002979,10033,17767695,921,1631401,7,6,1.236696,3.678,3,4,1,"Day5","test"
77,3865,61,29,9.3,8.4,0.903,0.932,0.43,0.977,1072,459,0.915658132,"Snap-470",5514,3179,1450,2856106,1732450,985863,5113926,2553,3004659,14795,17413871,3139,3694581,3,3,0.412232,3.643,4,5,3,"Day5","test"
82,2994,88,35,11.5,9.7,0.847,0.919,0.531,0.98,1288,502,0.786065312,"Snap-470",4173,2433,1064,3042213,1676352,877123,5734334,1732,2950706,13983,23826714,964,1642898,7,5,0.618348,3.658,3,5,1,"Day5","test"
121,2684,82,34,11.7,9,0.773,0.874,0.634,0.969,1833,773,0.478904176,"Snap-470",4059,1804,547,3198140,1203526,441910,4821478,1310,2092668,9245,14773111,866,1383754,5,2,1.236696,3.579,2,4,1,"Day5","test"
164,2720,85,35,11.6,9.3,0.802,0.889,0.597,0.977,597,1080,-0.255628023,"Snap-470",3816,2120,717,2709008,1403469,573879,5026072,2418,3974576,14231,23395398,738,1213814,4,2,1.133638,3.668,4,5,1,"Day5","test"
166,2692,86,34,11.6,9.5,0.817,0.914,0.577,0.982,720,1098,1.467544139,"Snap-470",3853,2057,568,2820282,1359976,449868,5060039,2326,3888409,13674,22862790,1129,1887156,8,6,1.03058,3.718,4,5,2,"Day5","test"
168,2769,85,35,12.7,8.5,0.673,0.876,0.739,0.98,787,1107,0.899177334,"Snap-470",3740,2326,668,3029618,1593122,545459,5116649,2796,4596566,14189,23325911,1059,1740546,6,5,1.133638,3.731,4,5,1,"Day5","test"
196,3002,75,33,12.1,7.9,0.654,0.848,0.756,0.972,1427,1276,0.385430785,"Snap-470",4533,2125,532,3060056,1364163,417415,4902590,1347,1957216,14627,21253403,1336,1941432,4,1,0.618348,3.64,3,5,2,"Day5","test"
217,3073,73,32,11.2,8.3,0.744,0.891,0.669,0.971,1111,1424,0.285446024,"Snap-470",4537,2200,486,3021574,1351002,365197,4869661,1529,2156220,12968,18284336,769,1083880,5,5,0.979051,3.724,3,4,1,"Day5","test"
218,3265,98,39,13.2,9.6,0.728,0.798,0.686,0.958,1229,1427,-0.384059635,"Snap-470",4897,2376,1275,4108262,1803041,1139991,7012999,2492,4762514,7377,14097893,797,1523341,6,3,0.721406,3.569,4,4,1,"Day5","test"
220,3584,79,34,10.8,9.5,0.877,0.839,0.48,0.967,1266,1437,-0.316799177,"Snap-470",4865,2977,1454,3147685,1890096,1121031,6196133,1619,2490448,10607,16312826,655,1006890,5,5,0.51529,3.695,3,4,1,"Day5","test"
60,1881,120,41,14.8,10.3,0.698,0.889,0.716,0.984,979,329,-1.011390592,"Snap-471",2350,1726,437,2673907,1423678,419373,4920041,1029,2393521,11825,27517791,3408,7930890,16,16,1.0563445,3.866,2,4,3,"Day5","test"
74,1986,113,41,14.1,10.2,0.721,0.86,0.693,0.976,376,411,0.869251415,"Snap-471",2470,1773,824,2558701,1443398,777459,4902414,1268,2784128,9997,21953763,1385,3041117,9,7,2.937153,3.815,3,4,2,"Day5","test"
109,2236,102,40,14.7,8.9,0.604,0.808,0.797,0.971,1713,628,0.115472766,"Snap-471",2873,1929,640,2553921,1468214,569235,4952505,1916,3775627,9295,18321082,2017,3975388,6,6,2.1899825,3.759,3,4,2,"Day5","test"
121,1843,121,44,17.1,9,0.528,0.797,0.85,0.976,486,695,-0.611453121,"Snap-471",2171,1815,468,2257686,1651322,490909,4856435,1365,3199376,11777,27605692,4707,11033911,13,10,1.5716345,3.801,3,4,4,"Day5","test"
236,2008,103,38,12.9,10.2,0.793,0.898,0.609,0.977,308,1381,-0.796293055,"Snap-471",2844,1456,348,2636097,1099540,309382,4519771,1961,3927937,9802,19633120,1414,2832129,6,9,1.494341,3.703,3,4,2,"Day5","test"
62,2220,107,39,13.2,10.4,0.785,0.89,0.62,0.98,1700,210,-0.758554878,"Snap-472",2866,1886,459,2866212,1431446,407230,5196963,1055,2197991,10913,22731191,1991,4147301,8,8,0.875993,3.719,2,4,2,"Day5","test"
116,3602,64,31,10.3,7.9,0.768,0.857,0.64,0.967,380,411,1.414397941,"Snap-472",5097,2910,999,2762752,1682141,722353,5012975,1571,1945453,8108,10037570,1717,2125692,6,5,0.927522,3.771,3,4,2,"Day5","test"
183,3301,73,32,10.3,9,0.872,0.906,0.489,0.977,543,682,1.292866853,"Snap-472",4643,2615,1128,3133871,1600671,839354,5256819,1404,1988961,15666,22198807,1968,2789219,4,4,0.927522,3.671,3,5,2,"Day5","test"
219,2729,100,38,12.6,10.2,0.814,0.856,0.581,0.971,427,822,-1.498792618,"Snap-472",3269,2788,1248,2785543,2144233,1138237,5951106,2409,4672870,11121,21574495,2678,5195906,14,12,0.5925835,3.79,4,4,3,"Day5","test"
220,3605,82,34,11.1,9.5,0.857,0.892,0.515,0.978,1413,833,0.12448381,"Snap-472",4787,3137,1300,3772255,2051394,1021458,6410321,1627,2573522,11698,18506440,1345,2127243,9,5,0.875993,3.613,3,4,2,"Day5","test"
221,3239,150,46,15.6,12.3,0.792,0.874,0.61,0.971,833,842,-1.224770775,"Snap-472",4619,2221,571,6434852,2045476,607534,10581109,1799,5227929,9173,26658066,1233,3581831,10,3,1.03058,3.501,3,4,1,"Day5","test"
232,3500,82,35,10.6,9.9,0.927,0.862,0.376,0.966,156,874,0.829204195,"Snap-472",4574,3098,1656,3105510,1988890,1286586,6235076,1921,3045097,15399,24406661,2715,4303446,7,6,1.391283,3.755,3,5,3,"Day5","test"
240,3142,157,49,17.9,11.3,0.628,0.823,0.778,0.97,1058,919,-0.996830708,"Snap-472",4665,2000,636,6586853,1979839,716933,10758344,1302,3967217,6791,20686855,1195,3639088,10,8,0.772935,3.58,2,4,1,"Day5","test"
241,4079,58,28,9,8.2,0.914,0.9,0.406,0.965,1487,912,0.218076601,"Snap-472",5796,3402,586,2701074,1833867,398760,5116996,1907,2128742,8742,9756596,1486,1657909,4,3,1.855044,3.72,3,4,2,"Day5","test"
259,3837,62,30,10.1,7.8,0.773,0.878,0.634,0.971,1665,988,0.453770447,"Snap-472",5743,2986,607,2802644,1761453,442089,5167490,2261,2709069,12308,14745129,1312,1571855,5,5,0.721406,3.739,3,4,2,"Day5","test"
262,2915,83,34,11.7,9,0.773,0.916,0.634,0.982,1751,997,-0.046450838,"Snap-472",4380,1973,598,3512540,1310153,473587,5281869,1682,2711078,8304,13386617,1549,2496661,3,3,1.648928,3.622,3,4,2,"Day5","test"
265,2693,89,36,12.2,9.3,0.757,0.87,0.654,0.973,346,1003,-0.503123826,"Snap-472",3968,1995,594,2940597,1386337,496418,5217944,2462,4244339,15813,27261543,4768,8219515,5,4,2.3960985,3.673,4,5,3,"Day5","test"
280,2325,110,40,12.8,11.1,0.866,0.872,0.499,0.974,1652,1034,1.535780748,"Snap-472",3129,1789,760,3225858,1391607,693471,5581382,1698,3625041,10350,22097606,3472,7413775,9,8,1.2624605,3.763,3,4,3,"Day5","test"
288,2615,95,38,14,8.8,0.63,0.822,0.776,0.969,1396,1058,0.634221426,"Snap-472",3709,1991,1172,3400752,1515481,1052567,5420112,1255,2314003,15645,28848606,12910,23806305,6,5,0.772935,3.634,3,5,5,"Day5","test"
296,3650,172,54,17.9,12.4,0.695,0.749,0.719,0.951,1571,1100,0.167478481,"Snap-472",5671,2005,690,8932062,2179895,848826,13698449,1462,4880771,7914,26425919,1826,6096580,8,3,1.442812,3.499,3,4,1,"Day5","test"
308,3551,67,30,9.7,8.8,0.912,0.923,0.411,0.974,1840,1118,-0.862292599,"Snap-472",5272,2551,658,3157818,1466664,468294,5173240,1733,2246222,9053,11732997,2505,3246784,7,4,0.7986995,3.713,3,4,3,"Day5","test"
309,2559,98,38,13.6,9.2,0.672,0.854,0.74,0.971,1744,1123,1.523108909,"Snap-472",3426,2041,934,2939653,1496419,821697,5463818,1269,2410765,9363,17788869,2668,5069687,7,7,1.906573,3.768,2,4,3,"Day5","test"
322,2863,85,35,11.8,9.2,0.773,0.877,0.634,0.973,941,1167,-1.090470519,"Snap-472",4349,1902,542,3522389,1312697,451725,5302644,2001,3297936,8193,13502494,1203,1981951,4,6,0.5410545,3.619,3,4,2,"Day5","test"
325,4104,69,32,10.1,8.8,0.863,0.873,0.504,0.969,287,1180,-0.390447453,"Snap-472",5559,3440,1215,3435635,2060470,903982,6194773,1671,2243944,15231,20455512,3700,4968717,4,3,2.112689,3.656,3,5,3,"Day5","test"
330,2965,77,33,11.2,8.9,0.794,0.902,0.608,0.978,234,1193,-0.017637528,"Snap-472",4508,1955,444,3304158,1241368,341189,5009296,1752,2632998,15345,23063119,6471,9725276,4,4,1.442812,3.652,3,5,4,"Day5","test"
333,3024,79,33,11,9.1,0.825,0.916,0.565,0.979,1816,1198,-0.667805749,"Snap-472",4755,1860,450,3533265,1199493,349468,5189845,1541,2353456,7903,12068627,1666,2543675,6,3,0.979051,3.616,3,4,1,"Day5","test"
18,3420,65,30,9.9,8.4,0.85,0.912,0.526,0.976,360,83,0.71383035,"Snap-473",5157,2490,700,2944571,1434455,498348,4877960,1706,2164781,14819,18805900,2968,3766390,4,1,1.133638,3.654,3,5,3,"Day5","test"
150,2875,82,33,10.4,10,0.961,0.924,0.275,0.976,274,724,-1.555065159,"Snap-473",3939,2353,810,2627113,1520302,635216,5115535,1675,2650975,8422,13331757,687,1087274,7,2,0.566819,3.692,3,4,1,"Day5","test"
209,3236,76,32,10.3,9.5,0.924,0.939,0.382,0.983,1532,985,0.373548086,"Snap-473",4763,2329,883,3496243,1434387,656868,5390650,1608,2382889,14987,22211085,1877,2781889,2,3,0.669877,3.599,3,5,2,"Day5","test"
214,3220,75,33,11.6,8.3,0.71,0.845,0.704,0.968,1183,1015,0.870663118,"Snap-473",4512,2659,1296,3086261,1704220,1015747,5279813,2015,2939964,8897,12980492,1688,2462929,3,2,1.0048155,3.57,3,4,2,"Day5","test"
258,2805,100,38,12.6,10.2,0.807,0.86,0.59,0.973,982,1239,1.528828034,"Snap-473",3546,2563,1106,3216495,1873369,956282,6137932,1206,2348302,10925,21270975,334,649712,11,7,1.54587,3.706,2,4,1,"Day5","test"
8,3288,158,49,15.8,12.9,0.816,0.84,0.578,0.974,925,59,-1.158371884,"Snap-474",4737,2369,1462,6902465,2321533,1639031,11316763,1963,6009690,12882,39445820,532,1627628,6,0,0,3.383,3,5,1,"Day5","test"
14,2340,105,39,13.6,9.9,0.733,0.863,0.68,0.98,1110,93,-0.171722353,"Snap-474",2823,2294,766,2710147,1759584,681984,5382805,993,2032731,16383,33536001,4574,9362266,10,8,1.648928,3.818,2,5,3,"Day5","test"
16,3265,141,45,14.7,12.3,0.837,0.869,0.548,0.974,310,112,-0.739480873,"Snap-474",5063,2049,1154,6535708,1809080,1172863,10040773,1665,4556179,8851,24215100,482,1319993,6,0,0,3.413,3,4,1,"Day5","test"
32,2887,83,34,10.8,9.9,0.913,0.896,0.408,0.976,387,183,-0.92058181,"Snap-474",4135,2187,1125,3295588,1469461,909030,5231007,1567,2526569,13324,21478010,1181,1904346,4,2,0.2834095,3.561,3,4,2,"Day5","test"
67,2896,86,36,13.3,8.2,0.619,0.84,0.785,0.976,858,390,-1.209560272,"Snap-474",4029,2301,686,3251796,1622090,576173,5416229,1529,2544083,9212,15328573,551,916407,8,5,0.669877,3.725,3,4,1,"Day5","test"
70,3788,200,58,19.2,14.1,0.735,0.752,0.678,0.931,670,428,-0.606834161,"Snap-474",5972,2019,956,11502656,2388773,1258665,16490755,1496,5795557,9638,37328188,1261,4882201,10,6,0.6441125,3.438,3,4,1,"Day5","test"
77,3231,138,47,17.5,10.3,0.586,0.786,0.81,0.94,140,461,0.049003836,"Snap-474",4656,2400,1407,5713116,2150217,1463649,9748872,1740,4670475,7370,19781413,497,1333930,13,6,0.51529,3.524,3,4,1,"Day5","test"
97,2745,190,56,18.8,13.4,0.713,0.774,0.701,0.943,1322,584,0.257843527,"Snap-474",3874,1910,585,7147777,2123746,731986,11389696,1050,3875581,8564,31609272,248,917179,13,9,0.979051,3.559,2,4,1,"Day5","test"
123,3619,139,46,15.7,11.5,0.733,0.815,0.68,0.965,1392,773,-1.136474399,"Snap-474",5756,2224,1089,6873052,2052901,1166928,10983747,1920,5183014,10088,27238845,2226,6009331,9,2,0.927522,3.491,3,4,1,"Day5","test"
206,3017,81,33,10.8,9.5,0.882,0.921,0.472,0.978,353,1205,1.398578926,"Snap-474",4141,2429,661,3208911,1578785,518333,5307005,1458,2281321,14908,23330831,2507,3923888,7,6,1.133638,3.76,3,5,3,"Day5","test"
17,2527,82,34,11.4,9.1,0.802,0.911,0.597,0.978,1579,206,-0.022036603,"Snap-475",3404,2120,411,2699651,1381986,322115,4506552,1663,2638045,16383,25983438,3131,4966459,8,8,0.9532865,3.767,3,5,3,"Day5","test"
31,3960,52,29,9.2,7.4,0.801,0.76,0.599,0.904,1443,445,-0.559243048,"Snap-475",5627,3404,1009,2684171,1824356,710180,4508527,1526,1545599,10542,10679328,246,249579,3,2,0.7471705,3.717,3,4,1,"Day5","test"
41,1790,123,42,13.7,11.5,0.842,0.884,0.539,0.978,1187,632,0.345342475,"Snap-475",2328,1513,353,2460907,1246421,339264,4815575,1023,2449129,12651,30286721,1225,2933783,8,11,1.185167,3.762,2,4,2,"Day5","test"
61,1936,113,43,16.4,8.9,0.542,0.775,0.841,0.971,612,906,-0.172356532,"Snap-475",2876,1359,412,2887761,1123578,399169,4758474,1293,2827777,15365,33604326,1899,4152676,8,4,2.627979,3.625,2,5,2,"Day5","test"
73,1709,126,43,15.2,10.7,0.706,0.846,0.708,0.978,686,1126,-0.740649265,"Snap-475",2084,1613,782,2523960,1392167,782184,4705881,868,2126593,13647,33434725,1271,3113864,11,6,1.54587,3.615,2,4,2,"Day5","test"
47,1559,160,48,17.4,11.7,0.673,0.87,0.74,0.982,678,546,0.728562531,"Snap-477",2116,1229,395,3119459,1205371,439375,5433289,735,2279872,8481,26308188,1085,3364301,12,13,1.54587,3.763,1,4,1,"Day5","test"
52,2700,84,34,12,8.9,0.738,0.896,0.675,0.979,1197,574,-1.354462068,"Snap-477",3848,2002,491,3081901,1357159,396960,4932591,2117,3439931,11270,18313871,1703,2767351,7,4,0.7471705,3.721,3,4,2,"Day5","test"
67,3401,61,29,9,8.7,0.972,0.922,0.234,0.973,1680,741,1.491221713,"Snap-477",4943,2711,1093,2565324,1504870,751890,4552700,1870,2227240,15546,18514916,2562,3051928,1,1,1.442812,3.627,3,5,3,"Day5","test"
74,2511,91,35,11.5,10.1,0.882,0.913,0.471,0.975,1171,790,0.498040296,"Snap-477",3917,1708,450,2992463,1209388,378297,4989322,1361,2406568,9176,16223310,1428,2525113,6,6,1.4170475,3.59,2,4,2,"Day5","test"
83,1856,126,43,16,10,0.625,0.855,0.781,0.983,1271,873,-0.404305121,"Snap-477",2698,1252,392,3239794,1081818,386515,5089912,1079,2632597,12350,30134475,1443,3521535,8,9,1.288225,3.644,2,4,2,"Day5","test"
84,2596,85,35,12.8,8.4,0.658,0.849,0.753,0.972,1548,865,-0.877140586,"Snap-477",3820,1848,496,3044661,1289635,414412,4800521,1881,3094382,12130,19954331,1801,2963283,4,3,0.360703,3.663,3,4,2,"Day5","test"
127,2815,78,33,11.3,8.7,0.772,0.912,0.636,0.98,213,1272,0.515326717,"Snap-477",4093,2084,473,2975303,1340029,366959,4771535,1978,2982895,14132,21310691,4149,6257145,5,6,0.772935,3.69,3,5,3,"Day5","test"
25,3320,71,32,12,7.5,0.63,0.854,0.777,0.972,560,142,-0.175969084,"Snap-478",4533,2829,654,2865011,1731402,486973,5127674,2120,2912986,10527,14463594,2194,3014005,8,7,0.927522,3.774,3,4,3,"Day5","test"
27,2144,118,42,15.4,9.9,0.644,0.829,0.765,0.967,329,147,-1.087165526,"Snap-478",2977,1709,510,3194116,1449442,501662,5510239,906,2071672,11636,26600699,945,2159574,13,10,0.927522,3.671,2,4,1,"Day5","test"
89,2875,82,33,10.8,9.6,0.886,0.926,0.463,0.98,1749,576,-0.318449332,"Snap-478",4231,2110,657,2813334,1369111,514844,5126735,2169,3440153,12082,19162463,1678,2661015,4,3,1.236696,3.646,3,4,2,"Day5","test"
105,2808,179,53,19.4,12,0.619,0.802,0.785,0.967,911,667,0.314867101,"Snap-478",3938,1979,592,6809121,2091294,698218,10983020,1785,6211197,9188,31973413,1391,4840577,12,10,0.7986995,3.565,3,5,1,"Day5","test"
108,6713,66,31,11,7.6,0.694,0.855,0.72,0.972,384,686,-0.091865694,"Snap-478",10166,5086,1636,5713327,2995698,1181355,9605476,1191,1516215,8837,11249610,267,339450,2,0,0,3.594,2,4,1,"Day5","test"
121,2454,97,37,12.9,9.6,0.745,0.867,0.667,0.973,477,773,1.384246507,"Snap-478",3498,1971,516,2920884,1449030,449914,5189916,969,1822857,8126,15293559,1949,3668532,11,13,0.463761,3.72,2,4,2,"Day5","test"
171,2859,81,34,11.7,8.9,0.756,0.898,0.655,0.978,1646,1080,-1.164262952,"Snap-478",4133,2094,605,3227976,1378097,479196,5080837,1167,1845548,14660,23176780,307,485235,7,4,0.566819,3.693,2,5,1,"Day5","test"
29,2167,107,42,16.2,8.6,0.529,0.755,0.849,0.955,347,163,-0.960848546,"Snap-479",2797,1922,462,2875575,1652951,461981,5063881,1855,3855701,15652,32540930,1236,2570008,9,9,0.721406,3.802,3,5,2,"Day5","test"
30,2995,76,32,11.2,8.6,0.772,0.92,0.635,0.983,1879,161,-0.315561263,"Snap-479",4089,2463,600,2927600,1527128,451074,4946250,1667,2448669,13301,19538726,2274,3340887,5,6,0.721406,3.749,3,4,3,"Day5","test"
65,4158,62,30,9.4,8.5,0.909,0.879,0.417,0.97,608,364,-1.494073794,"Snap-479",5865,3506,1440,3137908,1959808,1013855,5646703,1678,2026698,13061,15777623,2214,2674765,3,2,1.648928,3.668,3,4,3,"Day5","test"
68,4301,54,27,8.5,8.1,0.956,0.924,0.294,0.971,996,378,0.112027758,"Snap-479",6238,3546,731,2663712,1815442,473389,5048251,1467,1531353,10320,10774289,1005,1049155,2,3,0.927522,3.712,3,4,1,"Day5","test"
69,2484,97,37,11.7,10.6,0.909,0.896,0.416,0.978,1545,390,0.782441482,"Snap-479",3544,1849,495,3047932,1342604,424346,5265284,1643,3099494,9038,17045318,1611,3038720,5,6,1.236696,3.68,3,4,2,"Day5","test"
86,3643,67,31,9.7,9,0.934,0.86,0.357,0.973,697,487,0.960180975,"Snap-479",4851,3224,1398,2949256,1866840,996729,5360694,1578,2065374,9693,12687828,2234,2924935,6,7,1.339754,3.726,3,4,3,"Day5","test"
137,3567,134,45,15.2,11.6,0.759,0.833,0.651,0.966,618,809,-0.662829025,"Snap-479",5224,2455,761,5934133,2211866,790551,10466554,1745,4554012,11411,29781456,1808,4718680,12,10,0.4379965,3.611,3,4,2,"Day5","test"
150,3031,77,33,11.1,8.9,0.798,0.893,0.602,0.971,1714,854,-1.314565119,"Snap-479",4105,2558,628,2955265,1631723,492035,5086017,2513,3751421,9422,14067603,1211,1808751,5,4,0.7471705,3.658,3,4,2,"Day5","test"
199,3398,67,31,10.9,7.9,0.726,0.878,0.688,0.976,1781,1114,1.044855838,"Snap-479",4831,2829,1686,2686165,1759657,1295128,5000553,1824,2387440,9778,12799819,2191,2867670,7,4,0.3864675,3.692,3,4,2,"Day5","test"
201,3156,75,33,11.8,8.2,0.692,0.843,0.722,0.969,825,1124,-0.114021147,"Snap-479",4631,2326,551,3190770,1470301,419300,5168892,1605,2338772,9331,13595929,1685,2454371,3,5,1.236696,3.698,3,4,2,"Day5","test"
206,2509,92,36,12.3,9.6,0.782,0.903,0.623,0.977,219,1135,0.897919535,"Snap-479",3596,1880,403,2822861,1332724,342056,5059419,1369,2456287,12883,23112873,3917,7026968,7,7,0.618348,3.701,3,4,3,"Day5","test"
222,2295,102,38,13,10,0.773,0.894,0.635,0.977,241,1243,0.02301073,"Snap-479",3275,1695,408,3042374,1251125,355496,5119157,1246,2472972,9788,19420130,1475,2927388,9,7,1.082109,3.715,2,4,2,"Day5","test"
251,3444,64,30,9.8,8.4,0.857,0.917,0.516,0.974,56,1401,0.751175767,"Snap-479",4928,2778,567,2715154,1589113,403628,4807768,1711,2125227,9854,12238657,986,1224865,6,4,0.669877,3.759,3,4,1,"Day5","test"
10,2688,85,35,12.6,8.6,0.684,0.85,0.729,0.97,1881,44,-1.312371348,"Snap-480",4204,1784,560,2900982,1204387,460448,4980951,2214,3649167,13670,22528621,1994,3286594,3,1,0.772935,3.568,3,5,2,"Day5","test"
14,2136,115,42,15.2,9.8,0.641,0.822,0.767,0.971,781,78,-0.379547747,"Snap-480",3114,1556,770,3297455,1289759,745121,5378739,857,1919941,11310,25334212,2970,6652787,7,7,1.597399,3.659,2,4,3,"Day5","test"
23,2868,88,36,13,8.7,0.667,0.827,0.745,0.971,1736,128,1.143336427,"Snap-480",3934,2357,1473,3336396,1652079,1237096,5477265,1441,2448472,12752,21665352,1697,2882667,6,4,0.463761,3.585,3,4,2,"Day5","test"
30,4058,113,41,14.2,10.3,0.724,0.837,0.69,0.968,1726,164,1.221588172,"Snap-480",5972,2771,1497,6246562,2222262,1412879,9998862,1523,3338234,10637,23316223,1159,2541519,7,3,0.618348,3.551,3,4,2,"Day5","test"
147,2060,119,42,16,9.5,0.594,0.83,0.804,0.977,1238,911,1.225958424,"Snap-480",2693,1739,486,2978386,1448313,470824,5339916,893,2058905,16374,37757653,10631,24516150,9,8,1.185167,3.77,2,5,4,"Day5","test"
150,2730,86,34,11.1,9.9,0.899,0.919,0.438,0.978,1684,939,0.858345258,"Snap-480",4008,1993,587,2897596,1337571,469324,5137901,1727,2891781,12305,20598706,1213,2030976,4,4,0.669877,3.631,3,4,2,"Day5","test"
184,2970,81,34,11.3,9.1,0.809,0.895,0.588,0.975,1505,1088,-0.18353827,"Snap-480",4174,2361,1175,3189060,1565288,940346,5233532,1400,2195635,9562,14993648,1846,2893875,3,3,1.03058,3.576,3,4,2,"Day5","test"
205,3317,67,31,11.1,7.7,0.691,0.895,0.722,0.983,1846,1199,0.840214419,"Snap-480",4745,2646,656,2657328,1595718,483122,4818492,1234,1594693,10093,13040272,1374,1775556,4,3,1.03058,3.698,2,4,2,"Day5","test"
250,2511,93,36,12,9.9,0.825,0.904,0.566,0.98,1577,1406,-0.886551953,"Snap-480",3518,1973,549,2754360,1408484,465182,5069429,1451,2606583,8740,15696593,1651,2964394,5,6,0.6956415,3.687,3,4,2,"Day5","test"
12,2100,108,42,16.3,8.6,0.529,0.765,0.848,0.958,250,90,-0.963943241,"Snap-481",2741,1834,463,2850270,1591809,466644,4956667,1830,3842033,15592,32726950,1220,2560567,9,8,1.4170475,3.8,3,5,2,"Day5","test"
13,2890,78,33,11.4,8.8,0.772,0.907,0.635,0.982,1781,88,-0.322142642,"Snap-481",4019,2281,615,2998179,1448671,472357,4932614,1664,2526695,13166,19986638,2213,3359380,5,5,0.566819,3.716,3,4,3,"Day5","test"
47,4023,64,30,9.4,8.7,0.92,0.878,0.393,0.969,511,290,-1.486744294,"Snap-481",5667,3370,1450,3099807,1914194,1032404,5576018,1632,2012344,12541,15463286,2166,2670740,4,3,0.875993,3.652,3,4,3,"Day5","test"
50,4053,56,28,8.7,8.3,0.959,0.926,0.285,0.974,899,305,0.137500984,"Snap-481",6033,3163,744,2763222,1670013,493713,4993224,1442,1580111,9694,10625020,980,1074431,2,2,1.4170475,3.677,3,4,1,"Day5","test"
51,2419,99,37,11.7,10.8,0.917,0.913,0.399,0.982,1448,317,0.778789346,"Snap-481",3483,1745,522,3082881,1265239,446542,5209608,1607,3079162,8821,16900815,1586,3038895,5,5,1.339754,3.648,3,4,2,"Day5","test"
68,3479,65,31,9.4,9,0.957,0.868,0.29,0.97,601,414,0.460544373,"Snap-481",4613,3130,1498,2648126,1780861,1054509,4932252,1547,1951086,9416,11873868,2222,2802173,6,6,1.185167,3.696,3,4,3,"Day5","test"
116,3481,136,45,15.4,11.6,0.752,0.833,0.659,0.971,520,736,-0.668906859,"Snap-481",5143,2333,771,5914467,2123438,801396,10326818,1712,4518110,11179,29501905,1789,4720791,12,5,0.463761,3.591,3,4,2,"Day5","test"
129,2955,78,33,11.2,8.9,0.798,0.887,0.602,0.971,1617,781,-1.296682959,"Snap-481",4048,2423,676,2991711,1548035,524913,5032245,2446,3706238,9171,13893417,1193,1807114,5,4,0.5410545,3.626,3,4,2,"Day5","test"
175,3316,69,32,11.2,7.9,0.71,0.864,0.704,0.973,1683,1040,1.056972695,"Snap-481",4745,2724,1707,2733112,1713481,1324988,4983381,1799,2404753,9550,12768126,2162,2889982,6,1,0.463761,3.656,3,4,2,"Day5","test"
177,3067,76,33,11.8,8.3,0.704,0.857,0.711,0.971,727,1051,-0.128272232,"Snap-481",4535,2235,579,3147143,1428296,444845,5068599,1574,2313736,9165,13472971,1669,2453780,4,3,1.958102,3.684,3,4,2,"Day5","test"
181,2511,91,36,12.1,9.5,0.787,0.881,0.617,0.972,121,1061,0.90491858,"Snap-481",3561,1934,433,2727372,1361785,364554,4977373,1347,2374498,12760,22496489,3918,6907560,7,7,0.824464,3.72,3,4,3,"Day5","test"
197,2268,102,37,13.1,10,0.761,0.912,0.649,0.984,143,1170,0.022533061,"Snap-481",3227,1703,418,2955828,1267371,364669,5046948,1229,2433057,9672,19150195,1471,2913186,9,9,0.979051,3.699,2,4,2,"Day5","test"
61,2594,95,38,14.4,8.4,0.581,0.816,0.814,0.973,944,365,0.012543569,"Snap-482",3723,1996,494,2922904,1487228,434602,5368474,1391,2561598,9560,17600221,2222,4091318,8,8,1.185167,3.727,3,4,3,"Day5","test"
